case_id,slice_idx,pseudo_path,confidence_path,probability_path,fg_conf_threshold,bg_conf_threshold,min_area,pseudo_pixels,confidence_pixels,confidence_ratio,scribble_pixels,gt_pixels,pseudo_dice_against_gt_for_analysis_only,has_infection
coronacases_006,174,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0174.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,175,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0175.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0175.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0175.npy,0.85,0.05,5,0,65526,0.999847412109375,0,0,1.0,False
coronacases_006,176,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0176.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0176.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0176.npy,0.85,0.05,5,0,65516,0.99969482421875,0,0,1.0,False
coronacases_006,177,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0177.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0177.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0177.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,178,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0178.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0178.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0178.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,179,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0179.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0179.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0179.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,180,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0180.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0180.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0180.npy,0.85,0.05,5,0,65530,0.999908447265625,0,0,1.0,False
coronacases_006,181,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0181.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0181.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0181.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,182,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0182.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0182.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0182.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,183,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0183.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0183.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0183.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,184,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0184.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0184.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0184.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,185,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0185.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0185.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0185.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,186,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0186.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0186.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0186.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,187,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0187.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0187.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0187.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,188,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0188.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0188.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0188.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,189,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0189.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0189.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0189.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,190,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0190.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0190.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0190.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,191,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0191.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0191.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0191.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,192,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0192.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0192.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0192.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,193,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0193.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0193.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0193.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,194,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0194.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0194.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0194.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_006,195,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_006_slice_0195.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0195.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_006_slice_0195.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,11,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0011.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0011.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0011.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,12,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0012.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0012.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0012.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,13,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0013.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0013.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0013.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,14,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0014.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0014.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0014.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,15,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0015.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0015.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0015.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,16,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0016.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0016.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0016.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,17,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0017.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0017.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0017.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,18,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0018.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0018.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0018.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,19,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0019.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0019.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0019.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,20,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0020.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0020.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0020.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,21,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0021.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0021.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0021.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,22,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0022.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0022.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0022.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,23,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0023.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0023.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0023.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,24,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0024.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0024.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0024.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,25,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0025.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0025.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0025.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,26,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0026.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0026.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0026.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,27,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0027.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0027.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0027.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,28,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0028.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0028.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0028.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,29,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0029.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0029.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0029.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,30,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0030.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0030.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0030.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,31,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0031.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0031.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0031.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,32,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0032.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0032.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0032.npy,0.85,0.05,5,0,65533,0.9999542236328125,0,0,1.0,False
coronacases_007,33,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0033.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0033.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0033.npy,0.85,0.05,5,0,65529,0.9998931884765625,0,0,1.0,False
coronacases_007,34,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0034.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0034.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0034.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,35,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0035.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0035.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0035.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,36,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0036.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0036.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0036.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,37,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0037.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0037.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0037.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,38,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0038.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0038.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0038.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,39,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0039.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0039.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0039.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,40,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0040.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0040.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0040.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,41,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0041.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,42,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0042.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,43,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0043.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,44,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0044.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0044.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0044.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,45,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0045.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0045.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0045.npy,0.85,0.05,5,0,65535,0.9999847412109375,0,0,1.0,False
coronacases_007,46,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0046.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0046.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0046.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_007,47,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_007_slice_0047.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0047.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_007_slice_0047.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
