case_id,slice_idx,pseudo_path,confidence_path,uncertainty_path,pseudo_pixels,confidence_pixels,scribble_pixels,gt_pixels,pseudo_dice_against_gt_for_analysis_only,has_infection
coronacases_005,230,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0230.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0230.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0230.npy,13,58925,0,0,7.692308123807834e-09,False
coronacases_005,231,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0231.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0231.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0231.npy,19,59123,0,0,5.263157909496385e-09,False
coronacases_005,232,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0232.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0232.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0232.npy,29,59292,0,0,3.448275887052432e-09,False
coronacases_005,233,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0233.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0233.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0233.npy,95,59505,0,0,1.052631537490356e-09,False
coronacases_005,234,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0234.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0234.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0234.npy,99,59693,0,0,1.0101010028407131e-09,False
coronacases_005,235,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0235.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0235.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0235.npy,71,59770,0,0,1.4084506894107562e-09,False
coronacases_005,236,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0236.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0236.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0236.npy,27,59911,0,0,3.7037037881049173e-09,False
coronacases_005,237,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0237.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0237.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0237.npy,23,60027,0,0,4.347826099149188e-09,False
coronacases_005,238,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0238.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0238.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0238.npy,77,60194,0,0,1.2987013686682758e-09,False
coronacases_005,239,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0239.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0239.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0239.npy,114,60354,0,0,8.771929849160642e-10,False
coronacases_005,240,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0240.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0240.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0240.npy,95,60463,0,0,1.052631537490356e-09,False
coronacases_005,241,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0241.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0241.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0241.npy,54,60601,0,0,1.8518518940524586e-09,False
coronacases_005,242,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0242.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0242.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0242.npy,6,60707,0,0,1.666666626931601e-08,False
coronacases_005,243,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0243.npy,0,60866,0,0,1.0,False
coronacases_005,244,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0244.npy,9,61060,0,0,1.1111111142270147e-08,False
coronacases_005,245,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0245.npy,37,61171,0,0,2.7027027282855443e-09,False
coronacases_005,246,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0246.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0246.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0246.npy,29,61304,0,0,3.448275887052432e-09,False
coronacases_005,247,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0247.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0247.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0247.npy,5,61439,0,0,1.999999987845058e-08,False
coronacases_005,248,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0248.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0248.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0248.npy,0,61590,0,0,1.0,False
coronacases_005,249,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0249.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0249.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0249.npy,0,61669,0,0,1.0,False
coronacases_005,250,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0250.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0250.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0250.npy,11,61789,0,0,9.090909358633326e-09,False
coronacases_005,251,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0251.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0251.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0251.npy,18,61920,0,0,5.5555555711350735e-09,False
coronacases_005,252,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0252.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0252.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0252.npy,11,62042,0,0,9.090909358633326e-09,False
coronacases_005,253,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0253.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0253.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0253.npy,39,62190,0,0,2.5641024858913397e-09,False
coronacases_005,254,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0254.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0254.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0254.npy,33,62321,0,0,3.030303119544442e-09,False
coronacases_005,255,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0255.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0255.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0255.npy,50,62488,0,0,1.999999943436137e-09,False
coronacases_005,256,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0256.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0256.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0256.npy,41,62603,0,0,2.4390243158478597e-09,False
coronacases_005,257,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0257.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0257.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0257.npy,35,62749,0,0,2.8571429666612858e-09,False
coronacases_005,258,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0258.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0258.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0258.npy,27,62871,0,0,3.7037037881049173e-09,False
coronacases_005,259,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0259.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0259.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0259.npy,0,62979,0,0,1.0,False
coronacases_005,260,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0260.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0260.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0260.npy,20,63117,0,0,4.999999969612645e-09,False
coronacases_005,261,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0261.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0261.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0261.npy,32,63293,0,0,3.1250000365190544e-09,False
coronacases_005,262,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0262.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0262.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0262.npy,16,63410,0,0,6.250000073038109e-09,False
coronacases_005,263,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0263.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0263.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0263.npy,0,63522,0,0,1.0,False
coronacases_005,264,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0264.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0264.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0264.npy,0,63662,0,0,1.0,False
coronacases_005,265,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0265.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0265.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0265.npy,9,63803,0,0,1.1111111142270147e-08,False
coronacases_005,266,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0266.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0266.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0266.npy,20,63925,0,0,4.999999969612645e-09,False
coronacases_005,267,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0267.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0267.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0267.npy,5,64032,0,0,1.999999987845058e-08,False
coronacases_005,268,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0268.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0268.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0268.npy,0,64126,0,0,1.0,False
coronacases_005,269,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0269.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0269.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0269.npy,12,64232,0,0,8.333333134658005e-09,False
coronacases_005,270,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0270.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0270.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0270.npy,0,64332,0,0,1.0,False
coronacases_005,271,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0271.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0271.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0271.npy,0,64491,0,0,1.0,False
coronacases_005,272,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0272.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0272.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0272.npy,0,64590,0,0,1.0,False
coronacases_005,273,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0273.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0273.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0273.npy,0,64714,0,0,1.0,False
coronacases_005,274,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0274.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0274.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0274.npy,0,64893,0,0,1.0,False
coronacases_005,275,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0275.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0275.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0275.npy,0,65050,0,0,1.0,False
coronacases_005,276,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0276.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0276.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0276.npy,0,65303,0,0,1.0,False
coronacases_005,277,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0277.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0277.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0277.npy,0,65432,0,0,1.0,False
coronacases_005,278,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_005_slice_0278.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_005_slice_0278.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_005_slice_0278.npy,0,65500,0,0,1.0,False
coronacases_006,19,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0019.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0019.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0019.npy,0,65536,0,0,1.0,False
coronacases_006,20,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0020.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0020.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0020.npy,0,65536,0,0,1.0,False
coronacases_006,21,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0021.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0021.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0021.npy,0,65536,0,0,1.0,False
coronacases_006,22,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0022.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0022.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0022.npy,0,65536,0,0,1.0,False
coronacases_006,23,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0023.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0023.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0023.npy,0,65536,0,0,1.0,False
coronacases_006,24,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0024.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0024.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0024.npy,0,65536,0,0,1.0,False
coronacases_006,25,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0025.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0025.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0025.npy,0,65536,0,0,1.0,False
coronacases_006,26,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0026.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0026.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0026.npy,0,65536,0,0,1.0,False
coronacases_006,27,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0027.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0027.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0027.npy,0,65536,0,0,1.0,False
coronacases_006,28,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0028.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0028.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0028.npy,0,65426,0,0,1.0,False
coronacases_006,29,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0029.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0029.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0029.npy,0,65326,0,0,1.0,False
coronacases_006,30,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0030.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0030.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0030.npy,0,65313,0,0,1.0,False
coronacases_006,31,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0031.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0031.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0031.npy,0,65176,0,0,1.0,False
coronacases_006,32,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0032.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0032.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0032.npy,0,65102,0,0,1.0,False
coronacases_006,33,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_entropy/coronacases_006_slice_0033.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/weak_bg_confidence/coronacases_006_slice_0033.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/uncertainty_maps/weak_bg_entropy/coronacases_006_slice_0033.npy,15,65025,0,0,6.66666677417993e-09,False
