split,filename,source,case_id,slice_idx,teacher_prob_path,image_path,infection_mask_path,scribble_path,prob_min,prob_max,prob_mean,prob_std
train,Jun_coronacases_case5_170.png,Jun,Jun_coronacases_case5,170,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_170_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_170.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_170.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_170.npy,3.972733964019426e-08,0.9998152256011963,0.0008019189699552953,0.02498120442032814
train,Jun_coronacases_case5_176.png,Jun,Jun_coronacases_case5,176,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_176_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_176.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_176.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_176.npy,2.465893444991707e-08,0.9999414682388306,0.0005203018081374466,0.019986353814601898
train,Jun_coronacases_case5_177.png,Jun,Jun_coronacases_case5,177,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_177_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_177.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_177.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_177.npy,1.0309707754174724e-08,0.9999836683273315,0.00048104985035024583,0.01952175796031952
train,Jun_coronacases_case5_178.png,Jun,Jun_coronacases_case5,178,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_178_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_178.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_178.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_178.npy,1.8192348960610616e-08,0.9999581575393677,0.00032867706613615155,0.01641554944217205
train,Jun_coronacases_case5_179.png,Jun,Jun_coronacases_case5,179,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_179_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_179.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_179.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_179.npy,1.8351135722127765e-08,0.9999711513519287,0.00031776083051227033,0.016229800879955292
train,Jun_coronacases_case5_180.png,Jun,Jun_coronacases_case5,180,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_180_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_180.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_180.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_180.npy,3.532213810331086e-08,0.9993873834609985,0.00025528777041472495,0.013955974020063877
train,Jun_coronacases_case5_60.png,Jun,Jun_coronacases_case5,60,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_60_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_60.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_60.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_60.npy,7.73085915284355e-08,0.9999754428863525,0.0014232886023819447,0.03458545729517937
train,Jun_coronacases_case5_61.png,Jun,Jun_coronacases_case5,61,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_61_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_61.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_61.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_61.npy,1.644959866098361e-07,0.9999988079071045,0.001991011667996645,0.04196905717253685
train,Jun_coronacases_case5_62.png,Jun,Jun_coronacases_case5,62,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_62_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_62.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_62.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_62.npy,3.1843751457927283e-07,0.9999996423721313,0.0021759551018476486,0.043613500893116
train,Jun_coronacases_case5_63.png,Jun,Jun_coronacases_case5,63,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_63_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_63.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_63.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_63.npy,3.890498874170589e-07,0.9999998807907104,0.0022871880792081356,0.044408246874809265
train,Jun_coronacases_case5_64.png,Jun,Jun_coronacases_case5,64,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_64_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_64.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_64.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_64.npy,6.919956945239392e-07,1.0,0.002674421761184931,0.0483626164495945
train,Jun_coronacases_case5_65.png,Jun,Jun_coronacases_case5,65,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_65_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_65.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_65.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_65.npy,1.5844411791476887e-06,1.0,0.003166259964928031,0.054012760519981384
train,Jun_coronacases_case5_66.png,Jun,Jun_coronacases_case5,66,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_66_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_66.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_66.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_66.npy,1.4750256696061115e-06,0.9999999403953552,0.00342090567573905,0.056101568043231964
train,Jun_coronacases_case5_67.png,Jun,Jun_coronacases_case5,67,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_67_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_67.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_67.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_67.npy,3.2547272894589696e-06,0.9999995827674866,0.0035508153960108757,0.057021163403987885
train,Jun_coronacases_case5_68.png,Jun,Jun_coronacases_case5,68,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_68_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_68.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_68.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_68.npy,2.6642005650501233e-06,1.0,0.0037785067688673735,0.05916297808289528
train,Jun_coronacases_case5_69.png,Jun,Jun_coronacases_case5,69,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_69_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_69.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_69.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_69.npy,2.7873361432284582e-06,1.0,0.004117205273360014,0.06145845353603363
train,Jun_coronacases_case5_70.png,Jun,Jun_coronacases_case5,70,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_70_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_70.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_70.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_70.npy,2.271897983519011e-06,1.0,0.003873912850394845,0.059197280555963516
train,Jun_coronacases_case5_71.png,Jun,Jun_coronacases_case5,71,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_71_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_71.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_71.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_71.npy,1.993353407669929e-06,1.0,0.004076097626239061,0.06090778857469559
train,Jun_coronacases_case5_72.png,Jun,Jun_coronacases_case5,72,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_72_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_72.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_72.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_72.npy,2.074037183774635e-06,1.0,0.005148951895534992,0.06872908771038055
train,Jun_coronacases_case5_73.png,Jun,Jun_coronacases_case5,73,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_73_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_73.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_73.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_73.npy,2.356577624595957e-06,1.0,0.005937420763075352,0.0737777128815651
train,Jun_coronacases_case5_74.png,Jun,Jun_coronacases_case5,74,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_74_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_74.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_74.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_74.npy,1.8508023913454963e-06,1.0,0.006493182387202978,0.07781898975372314
train,Jun_coronacases_case5_75.png,Jun,Jun_coronacases_case5,75,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_75_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_75.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_75.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_75.npy,1.6122531860673917e-06,1.0,0.006705920677632093,0.07889591157436371
train,Jun_coronacases_case5_76.png,Jun,Jun_coronacases_case5,76,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_76_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_76.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_76.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_76.npy,2.3467491701012477e-06,1.0,0.007313144393265247,0.08289774507284164
train,Jun_coronacases_case5_77.png,Jun,Jun_coronacases_case5,77,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_77_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_77.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_77.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_77.npy,2.8054873837390915e-06,1.0,0.00750363152474165,0.08410859853029251
train,Jun_coronacases_case5_78.png,Jun,Jun_coronacases_case5,78,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_78_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_78.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_78.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_78.npy,2.259366510770633e-06,1.0,0.007558183744549751,0.08454722166061401
train,Jun_coronacases_case5_79.png,Jun,Jun_coronacases_case5,79,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_79_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_79.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_79.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_79.npy,3.156642833346268e-06,1.0,0.007833607494831085,0.08583775907754898
train,Jun_coronacases_case5_80.png,Jun,Jun_coronacases_case5,80,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_80_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_80.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_80.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_80.npy,3.4540337310318137e-06,1.0,0.007856668904423714,0.08590929210186005
train,Jun_coronacases_case5_81.png,Jun,Jun_coronacases_case5,81,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_81_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_81.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_81.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_81.npy,2.589472160252626e-06,1.0,0.007634690497070551,0.08467903733253479
train,Jun_coronacases_case5_82.png,Jun,Jun_coronacases_case5,82,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_82_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_82.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_82.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_82.npy,1.7990880678553367e-06,1.0,0.00799145270138979,0.08671003580093384
train,Jun_coronacases_case5_83.png,Jun,Jun_coronacases_case5,83,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_83_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_83.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_83.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_83.npy,1.8921957689599367e-06,1.0,0.008169109933078289,0.08754789084196091
train,Jun_coronacases_case5_84.png,Jun,Jun_coronacases_case5,84,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_84_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_84.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_84.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_84.npy,1.8568005089036888e-06,1.0,0.008112149313092232,0.08744210004806519
train,Jun_coronacases_case5_85.png,Jun,Jun_coronacases_case5,85,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_85_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_85.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_85.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_85.npy,1.4944694157748017e-06,1.0,0.008005768992006779,0.08684235066175461
train,Jun_coronacases_case5_86.png,Jun,Jun_coronacases_case5,86,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_86_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_86.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_86.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_86.npy,1.4793929494771874e-06,1.0,0.007964493706822395,0.08633098006248474
train,Jun_coronacases_case5_87.png,Jun,Jun_coronacases_case5,87,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_87_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_87.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_87.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_87.npy,1.4812162589805666e-06,1.0,0.007940278388559818,0.0863221138715744
train,Jun_coronacases_case5_88.png,Jun,Jun_coronacases_case5,88,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_88_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_88.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_88.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_88.npy,1.5133036868064664e-06,1.0,0.008089698851108551,0.08722889423370361
train,Jun_coronacases_case5_89.png,Jun,Jun_coronacases_case5,89,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_89_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_89.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_89.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_89.npy,1.500536654930329e-06,1.0,0.008220544084906578,0.08773952722549438
train,Jun_coronacases_case5_90.png,Jun,Jun_coronacases_case5,90,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_90_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_90.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_90.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_90.npy,2.0854881768173072e-06,1.0,0.008290504105389118,0.08813482522964478
train,Jun_coronacases_case5_91.png,Jun,Jun_coronacases_case5,91,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_91_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_91.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_91.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_91.npy,2.022049557126593e-06,1.0,0.008589482866227627,0.08954326808452606
train,Jun_coronacases_case5_92.png,Jun,Jun_coronacases_case5,92,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_92_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_92.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_92.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_92.npy,1.4531306078424677e-06,1.0,0.00859980471432209,0.08974061906337738
train,Jun_coronacases_case5_93.png,Jun,Jun_coronacases_case5,93,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_93_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_93.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_93.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_93.npy,1.3843457509210566e-06,1.0,0.008373926393687725,0.08865347504615784
train,Jun_coronacases_case5_94.png,Jun,Jun_coronacases_case5,94,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_94_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_94.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_94.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_94.npy,1.1279128102614777e-06,1.0,0.008409799076616764,0.08884117752313614
train,Jun_coronacases_case5_95.png,Jun,Jun_coronacases_case5,95,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_95_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_95.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_95.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_95.npy,9.516276691101666e-07,1.0,0.008811934851109982,0.09065479785203934
train,Jun_coronacases_case5_96.png,Jun,Jun_coronacases_case5,96,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_96_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_96.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_96.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_96.npy,8.790112246970239e-07,1.0,0.008921133354306221,0.09124678373336792
train,Jun_coronacases_case5_97.png,Jun,Jun_coronacases_case5,97,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_97_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_97.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_97.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_97.npy,8.044535775297845e-07,1.0,0.008646403439342976,0.08996062725782394
train,Jun_coronacases_case5_98.png,Jun,Jun_coronacases_case5,98,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_98_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_98.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_98.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_98.npy,6.985768550293869e-07,1.0,0.008531905710697174,0.08948541432619095
train,Jun_coronacases_case5_99.png,Jun,Jun_coronacases_case5,99,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case5_99_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_99.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_99.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_99.npy,7.504293648707971e-07,1.0,0.00830607209354639,0.08836228400468826
train,Jun_coronacases_case6_100.png,Jun,Jun_coronacases_case6,100,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case6_100_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_100.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_100.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_100.npy,2.745681285887258e-06,1.0,0.007388279773294926,0.08163400739431381
train,Jun_coronacases_case6_101.png,Jun,Jun_coronacases_case6,101,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case6_101_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_101.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_101.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_101.npy,1.3048199889453826e-06,1.0,0.006701677106320858,0.07806001603603363
train,Jun_coronacases_case6_102.png,Jun,Jun_coronacases_case6,102,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case6_102_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_102.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_102.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_102.npy,2.464136741764378e-06,1.0,0.006483498960733414,0.07696105539798737
train,Jun_coronacases_case6_103.png,Jun,Jun_coronacases_case6,103,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case6_103_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_103.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_103.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_103.npy,2.3573275029775687e-06,1.0,0.006171928718686104,0.07545565813779831
train,Jun_coronacases_case6_104.png,Jun,Jun_coronacases_case6,104,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case6_104_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_104.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_104.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_104.npy,3.132830215690774e-06,1.0,0.0058355010114610195,0.0729442834854126
train,Jun_coronacases_case6_105.png,Jun,Jun_coronacases_case6,105,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case6_105_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_105.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_105.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_105.npy,1.6471346953039756e-06,1.0,0.005697387270629406,0.07127431035041809
train,Jun_coronacases_case6_106.png,Jun,Jun_coronacases_case6,106,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case6_106_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_106.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_106.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_106.npy,1.311911773882457e-06,1.0,0.006076676771044731,0.07393134385347366
train,Jun_coronacases_case6_107.png,Jun,Jun_coronacases_case6,107,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case6_107_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_107.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_107.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_107.npy,9.445113846595632e-07,1.0,0.006240599788725376,0.0755399540066719
train,Jun_coronacases_case6_108.png,Jun,Jun_coronacases_case6,108,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case6_108_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_108.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_108.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_108.npy,7.702705602241622e-07,1.0,0.006267969962209463,0.07572728395462036
train,Jun_coronacases_case6_109.png,Jun,Jun_coronacases_case6,109,outputs_dataset2_covid_lesion/predictions/covid_lesion_teacher_tta_probabilities/train/Jun_coronacases_case6_109_teacher_prob.npy,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_109.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_109.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_109.npy,5.691010187547363e-07,1.0,0.005798636935651302,0.07294794172048569
