case_id,slice_idx,image_prev_path,image_path,image_next_path,infection_mask_path,lung_mask_path,has_lesion
coronacases_002,161,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0160.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0161.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0162.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0161.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0161.npy,1
coronacases_002,162,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0161.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0162.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0163.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0162.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0162.npy,1
coronacases_002,163,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0162.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0163.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0164.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0163.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0163.npy,1
coronacases_002,164,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0163.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0164.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0165.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0164.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0164.npy,1
coronacases_002,165,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0164.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0165.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0166.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0165.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0165.npy,1
coronacases_002,166,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0165.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0166.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0167.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0166.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0166.npy,1
coronacases_002,167,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0166.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0167.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0168.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0167.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0167.npy,1
coronacases_002,168,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0167.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0168.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0169.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0168.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0168.npy,0
coronacases_002,169,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0168.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0169.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0170.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0169.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0169.npy,0
coronacases_002,170,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0169.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0170.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0171.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0170.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0170.npy,0
coronacases_002,171,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0170.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0171.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0172.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0171.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0171.npy,0
coronacases_002,172,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0171.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0172.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0173.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0172.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0172.npy,0
coronacases_002,173,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0172.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0173.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0173.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0173.npy,0
coronacases_002,174,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0173.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0175.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0174.npy,0
coronacases_002,175,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0175.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0176.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0175.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0175.npy,0
coronacases_002,176,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0175.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0176.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0177.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0176.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0176.npy,0
coronacases_002,177,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0176.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0177.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0178.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0177.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0177.npy,0
coronacases_002,178,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0177.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0178.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0179.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0178.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0178.npy,0
coronacases_002,179,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0178.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0179.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0180.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0179.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0179.npy,0
coronacases_002,180,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0179.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0180.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0181.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0180.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0180.npy,0
coronacases_002,181,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0180.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0181.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0182.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0181.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0181.npy,0
coronacases_002,182,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0181.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0182.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0182.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0182.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0182.npy,0
coronacases_005,15,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0015.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0015.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0016.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0015.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0015.npy,0
coronacases_005,16,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0015.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0016.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0017.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0016.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0016.npy,0
coronacases_005,17,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0016.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0017.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0018.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0017.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0017.npy,0
coronacases_005,18,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0017.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0018.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0019.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0018.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0018.npy,0
coronacases_005,19,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0018.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0019.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0020.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0019.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0019.npy,0
coronacases_005,20,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0019.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0020.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0021.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0020.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0020.npy,0
coronacases_005,21,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0020.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0021.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0022.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0021.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0021.npy,0
coronacases_005,22,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0021.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0022.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0023.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0022.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0022.npy,0
coronacases_005,23,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0022.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0023.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0024.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0023.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0023.npy,0
coronacases_005,24,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0023.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0024.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0025.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0024.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0024.npy,0
coronacases_005,25,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0024.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0025.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0026.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0025.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0025.npy,0
coronacases_005,26,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0025.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0026.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0027.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0026.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0026.npy,0
coronacases_005,27,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0026.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0027.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0028.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0027.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0027.npy,0
coronacases_005,28,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0027.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0028.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0029.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0028.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0028.npy,0
coronacases_005,29,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0028.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0029.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0030.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0029.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0029.npy,0
coronacases_005,30,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0029.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0030.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0031.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0030.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0030.npy,0
coronacases_005,31,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0030.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0031.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0032.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0031.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0031.npy,0
coronacases_005,32,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0031.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0032.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0033.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0032.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0032.npy,0
coronacases_005,33,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0032.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0033.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0034.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0033.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0033.npy,0
coronacases_005,34,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0033.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0034.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0035.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0034.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0034.npy,0
coronacases_005,35,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0034.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0035.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0036.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0035.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0035.npy,0
coronacases_005,36,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0035.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0036.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0037.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0036.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0036.npy,0
coronacases_005,37,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0036.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0037.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0038.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0037.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0037.npy,0
coronacases_005,38,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0037.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0038.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0039.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0038.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0038.npy,0
coronacases_005,39,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0038.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0039.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0040.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0039.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0039.npy,0
coronacases_005,40,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0039.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0040.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0040.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0040.npy,0
coronacases_005,41,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0040.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0041.npy,0
coronacases_005,42,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0042.npy,0
coronacases_005,43,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0044.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0043.npy,0
coronacases_005,44,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0044.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_005_slice_0045.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_005_slice_0044.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0044.npy,0
